vehicle_id,vehicle_type,operator,line,speed,occupancy
479,bus,6,942,8.03,0
1052,train,90,288,20.94,0
97,tram,40,30,8.59,0
1218,bus,22,945,0.37,0
1409,bus,22,68,9.06,0
463,bus,6,935,11.88,0
463,bus,6,935,12.3,0
1075,train,90,292,22.12,0
1025,train,90,636,18.21,0
1832,bus,12,1113,14.53,0
1538,bus,12,226,3.19,0
258,bus,6,1111,9.83,0
278,bus,6,866,6.72,0
1064,train,90,292,32.98,0
1402,bus,22,245,4.64,0
407,tram,40,992,0.77,0
407,tram,40,992,10.49,0
97,tram,40,30,7.82,0
421,tram,40,1145,9.47,0
1380,bus,22,110,2.93,0
638,bus,6,221,9.62,0
965,bus,6,56,9.45,0
1005,bus,22,64,6.79,0
1068,bus,22,621,8.13,0
421,tram,40,1145,10.65,0
1375,bus,22,123,3.14,0
1375,bus,22,123,9.62,0
447,tram,40,992,3.91,0
1820,bus,12,1113,2.41,0
1085,bus,6,86,6.13,0
458,tram,40,32,5.86,0
665,bus,47,44,6.25,0
943,bus,6,77,3.31,0
1250,bus,22,62,7.47,0
444,bus,6,911,7.8,0
1098,bus,6,86,0.0,0
1330,bus,12,810,8.85,0
1832,bus,12,1113,12.89,0
1096,bus,22,1039,4.57,0
1216,bus,22,945,5.19,0
1108,bus,6,964,4.12,0
12,bus,12,771,7.36,0
1405,bus,22,244,0.03,0
932,bus,22,875,9.18,0
928,bus,22,786,9.31,0
986,bus,6,1112,2.49,0
986,bus,6,1112,0.33,0
665,bus,47,44,7.09,0
1250,bus,22,62,5.4,0
2260,bus,12,138,11.86,0
1926,bus,12,226,5.32,0
1926,bus,12,226,5.46,0
1003,train,90,288,17.7,0
1075,train,90,292,28.14,0
414,bus,6,102,8.18,0
1832,bus,12,1113,6.74,0
1031,train,90,636,9.47,0
694,bus,6,1094,11.02,0
421,tram,40,1145,3.7,0
256,bus,6,239,6.01,0
1117,bus,22,1108,9.88,0
1051,bus,6,1110,7.77,0
1539,bus,12,771,11.53,0
1068,train,90,292,8.8,0
1083,bus,6,80,1.08,0
1068,train,90,292,5.86,0
1004,bus,22,875,8.35,0
1402,bus,22,245,10.87,0
935,bus,6,77,16.56,0
935,bus,6,77,16.41,0
12,bus,12,771,4.3,0
1159,bus,22,1072,16.66,0
1410,bus,12,824,23.03,0
1375,bus,22,123,11.42,0
20,bus,12,90,5.71,0
925,bus,22,94,5.2,0
480,bus,6,942,13.27,0
1404,bus,22,624,8.59,0
443,tram,40,32,4.21,0
1213,bus,12,825,10.18,0
96,tram,40,38,7.72,0
463,bus,6,935,7.51,0
667,bus,47,44,0.92,0
1108,bus,6,964,0.02,0
1410,bus,12,824,5.16,0
1250,bus,22,62,6.81,0
1838,bus,12,819,10.27,0
1250,bus,22,62,4.69,0
480,bus,6,942,11.99,0
1338,bus,12,90,9.59,0
26,bus,17,1096,18.92,0
1030,bus,6,581,1.7,0
1138,bus,22,1072,8.02,0
1003,train,90,288,20.68,0
71,bus,17,98,5.69,0
1212,bus,12,824,0.14,0
262,bus,6,866,5.91,0
1020,bus,22,259,6.55,0
965,bus,6,56,9.8,0
1051,bus,6,1110,4.32,0
1081,bus,6,80,2.54,0
6301,train,90,286,20.44,0
1004,bus,22,875,8.13,0
1008,train,90,636,22.43,0
447,tram,40,992,0.41,0
1410,bus,12,824,23.76,0
925,bus,22,94,7.1,0
665,bus,47,44,6.82,0
1330,bus,12,810,7.45,0
946,bus,22,237,7.14,0
1003,train,90,288,22.17,0
16,bus,17,100,11.32,0
1075,train,90,292,7.82,0
1096,bus,22,1039,7.11,0
1212,bus,12,824,10.26,0
1287,bus,22,259,8.58,0
1831,bus,12,1113,6.25,0
12,bus,12,771,1.04,0
1033,train,90,636,10.19,0
1405,bus,22,244,0.09,0
1165,bus,22,1108,10.5,0
1250,bus,22,62,4.61,0
1047,bus,22,73,9.94,0
1926,bus,12,226,5.17,0
1030,bus,6,581,7.95,0
1019,train,90,636,11.83,0
1362,bus,22,117,2.01,0
454,tram,40,38,9.47,0
1519,bus,12,1109,9.62,0
1030,bus,6,581,2.55,0
1019,train,90,636,9.62,0
694,bus,6,1094,11.32,0
1117,bus,22,1108,9.11,0
262,bus,6,866,7.03,0
1825,bus,12,1109,6.63,0
415,tram,40,34,2.21,0
1081,bus,6,80,0.79,0
262,bus,6,866,0.41,0
1116,bus,22,1108,0.16,0
1079,train,90,292,7.56,0
1405,bus,22,244,11.54,0
292,bus,6,107,8.69,0
1410,bus,12,824,23.81,0
249,bus,6,1041,12.86,0
1059,train,90,279,2.21,0
226,bus,6,72,4.86,0
1025,bus,6,678,21.9,0
1926,bus,12,226,5.09,0
1045,train,90,292,7.72,0
1409,bus,22,68,5.73,0
1287,bus,22,259,9.2,0
1539,bus,12,771,8.81,0
1412,bus,22,68,3.81,0
949,bus,22,237,8.64,0
1005,bus,22,64,15.67,0
928,bus,22,786,9.25,0
665,bus,47,44,4.75,0
3,bus,17,1095,0.05,0
1926,bus,12,226,6.51,0
1057,train,90,636,14.2,0
1045,train,90,292,27.06,0
1068,bus,6,56,7.01,0
1519,bus,12,1109,8.22,0
1212,bus,12,824,9.74,0
256,bus,6,239,0.22,0
405,tram,40,39,4.63,0
1108,bus,6,964,1.75,0
1216,bus,22,945,7.77,0
1410,bus,12,824,21.8,0
932,bus,22,875,8.14,0
1165,bus,22,1108,1.71,0
480,bus,6,942,10.91,0
1111,bus,22,1108,17.33,0
925,bus,22,94,6.17,0
1838,bus,12,819,8.65,0
1076,bus,6,973,13.7,0
1519,bus,12,1109,3.49,0
474,bus,6,459,2.52,0
1019,train,90,636,10.49,0
1064,train,90,292,30.2,0
1539,bus,12,771,9.18,0
1372,bus,22,110,7.97,0
638,bus,6,221,4.06,0
1372,bus,22,110,13.63,0
932,bus,22,875,9.26,0
1250,bus,22,62,4.43,0
1348,bus,22,123,5.97,0
1701,bus,12,79,5.14,0
1138,bus,22,1072,7.42,0
1003,train,90,288,22.07,0
1068,bus,6,56,7.76,0
474,bus,6,459,9.65,0
474,bus,6,459,9.4,0
1031,train,90,636,9.26,0
949,bus,22,237,7.5,0
1825,bus,12,1109,6.03,0
949,bus,22,237,6.91,0
1117,bus,22,1108,9.05,0
2258,bus,12,133,10.13,0
1064,train,90,292,30.87,0
667,bus,47,44,0.06,0
1081,bus,6,80,1.99,0
194,bus,51,811,4.32,0
1372,bus,22,110,3.09,0
1372,bus,22,110,7.77,0
1277,bus,22,59,6.8,0
623,tram,40,1142,0.52,0
638,bus,6,221,6.79,0
121,tram,40,40,3.5,0
458,tram,40,32,6.02,0
457,tram,40,34,4.37,0
1019,train,90,636,10.65,0
1212,bus,12,824,6.55,0
1022,bus,22,259,21.47,0
1064,train,90,292,31.43,0
1022,bus,22,259,21.02,0
1205,bus,22,94,6.84,0
667,bus,47,44,13.81,0
1117,bus,22,1108,12.86,0
12,bus,12,771,0.02,0
1159,bus,22,1072,0.39,0
638,bus,6,221,6.12,0
1405,bus,22,244,4.37,0
1017,bus,22,875,9.61,0
249,bus,6,1041,17.95,0
1085,bus,6,86,2.47,0
2234,bus,12,810,8.95,0
665,bus,47,44,8.59,0
1003,bus,6,581,8.55,0
1330,bus,12,810,9.57,0
1135,bus,6,86,1.63,0
1701,bus,12,79,0.0,0
2260,bus,12,138,6.89,0
1096,bus,22,1039,6.24,0
1409,bus,22,68,7.83,0
1053,bus,22,68,12.92,0
1362,bus,22,117,5.17,0
454,tram,40,38,10.39,0
258,bus,6,1111,8.93,0
1526,bus,12,785,4.72,0
1538,bus,12,226,4.14,0
2258,bus,12,133,8.9,0
407,tram,40,992,2.26,0
1090,bus,6,102,6.44,0
194,bus,51,811,5.2,0
1380,bus,22,110,4.63,0
1380,bus,22,110,3.86,0
194,bus,51,811,4.84,0
935,bus,6,77,14.46,0
1051,bus,6,1110,14.61,0
1008,train,90,636,17.44,0
928,bus,22,786,9.64,0
1372,bus,22,110,13.43,0
1277,bus,22,59,8.78,0
1017,bus,22,875,5.71,0
1162,bus,22,1072,0.6,0
1214,bus,12,360,0.0,0
662,bus,6,369,11.52,0
2234,bus,12,810,4.73,0
1330,bus,12,810,5.48,0
1265,bus,22,51,3.14,0
19,bus,12,91,4.88,0
1358,bus,22,539,8.08,0
454,tram,40,38,9.83,0
1053,bus,22,68,3.83,0
256,bus,6,239,4.19,0
1090,bus,6,102,9.91,0
1539,bus,12,771,11.67,0
1081,bus,6,80,0.8,0
1526,bus,12,785,13.61,0
1526,bus,12,785,14.26,0
1159,bus,22,1072,7.3,0
1535,bus,12,91,0.86,0
932,bus,22,875,1.13,0
943,bus,6,77,8.66,0
3,bus,17,1095,1.33,0
1804,bus,12,354,5.76,0
1075,train,90,292,24.85,0
1218,bus,22,945,1.34,0
1832,bus,12,1113,17.77,0
466,bus,6,1042,7.95,0
1218,bus,22,945,9.69,0
463,bus,6,935,9.11,0
694,bus,6,1094,11.28,0
1032,train,90,292,15.84,0
256,bus,6,239,3.6,0
1412,bus,22,68,8.69,0
1380,bus,22,110,2.68,0
415,tram,40,34,4.06,0
278,bus,6,866,9.68,0
965,bus,6,56,8.98,0
439,tram,40,30,4.42,0
1372,bus,22,110,9.83,0
1005,bus,22,64,21.22,0
1099,bus,22,860,8.33,0
1059,train,90,279,10.03,0
121,tram,40,40,4.27,0
1162,bus,22,1072,5.86,0
943,bus,6,77,5.83,0
1168,bus,22,786,5.71,0
1250,bus,22,62,6.28,0
1085,bus,6,86,2.23,0
483,bus,6,866,2.22,0
443,tram,40,32,5.41,0
415,bus,6,753,0.53,0
1057,train,90,636,12.66,0
1019,train,90,636,12.35,0
1212,bus,12,824,7.83,0
1825,bus,12,1109,0.27,0
1004,bus,22,875,6.25,0
1216,bus,22,945,7.39,0
262,bus,6,866,3.36,0
20,bus,12,90,10.13,0
1165,bus,22,1108,12.57,0
1053,bus,22,68,5.89,0
26,bus,17,1096,22.42,0
454,tram,40,38,3.65,0
1003,train,90,288,22.58,0
97,tram,40,30,8.03,0
1096,bus,22,1039,7.06,0
1409,bus,22,68,9.99,0
1832,bus,12,1113,18.47,0
454,tram,40,38,11.11,0
9,bus,12,90,0.74,0
1025,train,90,636,19.09,0
1113,bus,6,964,5.69,0
71,bus,17,98,6.1,0
421,tram,40,1145,2.37,0
421,tram,40,1145,3.29,0
1825,bus,12,1109,3.63,0
262,bus,6,866,3.87,0
1402,bus,22,245,6.13,0
1051,bus,6,1110,7.72,0
1079,train,90,292,9.05,0
1004,bus,22,875,6.63,0
1079,train,90,292,9.21,0
638,bus,6,221,9.47,0
667,bus,47,44,14.9,0
1159,bus,22,1072,15.43,0
1277,bus,22,59,9.48,0
249,bus,6,1041,16.15,0
1044,bus,6,369,9.11,0
443,tram,40,32,3.21,0
1076,bus,6,973,17.14,0
97,tram,40,30,2.31,0
1075,train,90,292,9.47,0
1417,bus,22,73,0.01,0
1832,bus,12,1113,0.73,0
694,bus,6,1094,9.72,0
1020,bus,22,259,1.45,0
1033,train,90,636,13.58,0
662,bus,6,369,12.24,0
226,bus,6,72,9.23,0
6301,train,90,286,22.82,0
3,bus,17,1095,6.87,0
1926,bus,12,226,4.72,0
1003,train,90,288,1.54,0
466,bus,6,1042,5.0,0
1025,train,90,636,15.28,0
466,bus,6,1042,9.32,0
1701,bus,12,79,8.2,0
1096,bus,22,1039,8.68,0
1832,bus,12,1113,15.74,0
1032,train,90,292,15.59,0
1032,train,90,292,15.12,0
1412,bus,22,68,0.0,0
1090,bus,6,102,7.98,0
1079,train,90,292,8.69,0
421,tram,40,1145,10.19,0
1051,bus,6,1110,14.71,0
638,bus,6,221,13.38,0
1535,bus,12,91,10.55,0
1099,bus,22,860,8.44,0
103,tram,40,40,3.14,0
2422,bus,12,783,7.56,0
2422,bus,12,783,0.26,0
121,tram,40,40,3.24,0
1085,bus,6,86,8.94,0
458,tram,40,32,4.73,0
662,bus,6,369,13.94,0
6301,train,90,286,22.03,0
470,tram,40,31,0.93,0
483,bus,6,866,0.14,0
3,bus,17,1095,2.25,0
2406,bus,12,743,12.82,0
2248,bus,12,138,5.4,0
2248,bus,12,138,5.14,0
256,bus,6,239,3.72,0
1079,train,90,292,5.76,0
1159,bus,22,1072,14.27,0
1017,bus,6,678,11.51,0
1240,bus,22,51,7.69,0
1250,bus,22,62,3.27,0
480,bus,6,942,13.12,0
454,tram,40,38,4.32,0
466,bus,6,1042,12.05,0
1068,bus,6,56,7.64,0
1417,bus,22,73,5.88,0
97,tram,40,30,4.01,0
927,bus,6,77,5.57,0
262,bus,6,866,4.36,0
1090,bus,6,102,8.9,0
927,bus,6,77,6.39,0
1068,train,90,292,9.67,0
103,tram,40,40,6.74,0
2258,bus,12,133,0.77,0
965,bus,6,56,8.59,0
1081,bus,6,80,6.98,0
1083,bus,6,80,12.4,0
638,bus,6,221,11.32,0
1159,bus,22,1072,12.4,0
935,bus,6,77,15.69,0
1068,bus,22,621,4.97,0
1410,bus,12,824,23.63,0
447,tram,40,992,3.81,0
1405,bus,22,244,8.21,0
447,tram,40,992,4.37,0
226,bus,6,72,0.22,0
1025,bus,6,678,21.36,0
925,bus,22,94,6.74,0
665,bus,47,44,5.28,0
1407,bus,22,624,2.71,0
1265,bus,22,51,10.69,0
19,bus,12,91,9.7,0
415,bus,6,753,2.18,0
1519,bus,12,1109,1.39,0
463,bus,6,935,3.81,0
1539,bus,12,771,10.18,0
1526,bus,12,785,13.28,0
1833,bus,12,743,13.84,0
1375,bus,22,123,11.94,0
928,bus,22,786,10.57,0
444,bus,6,911,6.65,0
1404,bus,22,624,3.16,0
1213,bus,12,825,2.12,0
1218,bus,22,945,0.15,0
1045,train,90,292,14.92,0
1199,bus,22,109,0.05,0
1825,bus,12,1109,4.64,0
1032,train,90,292,16.51,0
1526,bus,12,785,9.84,0
1539,bus,12,771,2.97,0
1051,bus,6,1110,8.39,0
1117,bus,22,1108,4.84,0
1005,bus,22,64,0.66,0
928,bus,22,786,1.63,0
1017,bus,22,875,14.64,0
1017,bus,6,678,7.26,0
623,tram,40,1142,11.03,0
1111,bus,22,1108,16.53,0
2422,bus,12,783,4.78,0
1410,bus,12,824,0.94,0
6301,train,90,286,20.34,0
424,bus,6,938,8.39,0
1044,bus,6,369,4.42,0
1348,bus,22,123,10.91,0
1832,bus,12,1113,3.42,0
256,bus,6,239,3.54,0
1064,train,90,292,27.47,0
927,bus,6,77,8.75,0
965,bus,6,56,7.13,0
965,bus,6,56,9.13,0
1205,bus,22,94,7.46,0
638,bus,6,221,4.63,0
623,tram,40,1142,7.82,0
1250,bus,22,62,7.75,0
1250,bus,22,62,5.91,0
443,tram,40,32,6.8,0
991,bus,6,221,10.55,0
1003,train,90,288,12.24,0
479,bus,6,942,6.94,0
1093,bus,6,349,3.14,0
1113,bus,6,964,6.18,0
1417,bus,22,73,4.56,0
466,bus,6,1042,0.12,0
1417,bus,22,73,1.12,0
694,bus,6,1094,11.67,0
1701,bus,12,79,2.48,0
1031,train,90,636,8.59,0
1287,bus,22,259,0.62,0
1833,bus,12,743,16.0,0
258,bus,6,1111,11.01,0
1108,bus,6,964,7.01,0
258,bus,6,1111,4.38,0
1402,bus,22,245,3.9,0
1068,train,90,292,8.39,0
1372,bus,22,110,3.19,0
1277,bus,22,59,2.5,0
1033,train,90,636,21.4,0
1008,train,90,636,20.73,0
292,bus,6,107,9.41,0
1017,bus,22,875,12.44,0
1820,bus,12,1113,1.72,0
458,tram,40,32,4.17,0
932,bus,22,875,8.8,0
1165,bus,22,1108,2.94,0
2234,bus,12,810,8.44,0
1025,bus,6,678,21.67,0
1025,bus,6,678,21.79,0
925,bus,22,94,0.21,0
423,tram,40,39,3.29,0
1926,bus,12,226,3.52,0
1218,bus,22,945,11.64,0
1022,bus,22,259,17.76,0
1108,bus,6,964,2.97,0
1405,bus,22,244,11.85,0
1162,bus,22,1072,0.31,0
1240,bus,22,51,8.99,0
986,bus,6,1112,5.59,0
249,bus,6,1041,8.44,0
121,tram,40,40,2.73,0
480,bus,6,942,11.47,0
443,tram,40,32,3.83,0
1338,bus,12,90,9.08,0
1033,bus,6,1110,0.05,0
427,bus,6,941,9.09,0
1030,bus,6,581,8.09,0
1096,bus,22,1039,5.48,0
1075,train,90,292,27.68,0
1519,bus,12,1109,7.54,0
1218,bus,22,945,11.46,0
463,bus,6,935,3.55,0
258,bus,6,1111,5.49,0
1032,train,90,292,23.77,0
421,tram,40,1145,4.53,0
407,tram,40,992,4.84,0
1205,bus,22,94,2.16,0
1205,bus,22,94,8.64,0
1372,bus,22,110,4.01,0
1017,bus,6,678,10.17,0
696,bus,6,938,0.0,0
1005,bus,22,64,20.15,0
447,tram,40,992,0.31,0
1116,bus,22,1108,9.56,0
1099,bus,22,860,7.41,0
627,bus,6,1107,9.11,0
1059,train,90,279,0.26,0
2234,bus,12,810,2.26,0
1059,train,90,279,15.54,0
925,bus,22,94,0.36,0
424,bus,6,938,8.28,0
424,bus,6,938,9.0,0
458,tram,40,32,4.06,0
1111,bus,22,1108,17.16,0
480,bus,6,942,13.38,0
1044,bus,6,369,5.4,0
443,tram,40,32,5.84,0
1003,train,90,288,21.92,0
466,bus,6,1042,9.6,0
1113,bus,6,964,4.13,0
1045,train,90,292,8.54,0
1832,bus,12,1113,2.23,0
927,bus,6,77,6.93,0
1402,bus,22,245,0.01,0
1108,bus,6,964,5.69,0
97,tram,40,30,5.81,0
1051,bus,6,1110,15.23,0
1380,bus,22,110,5.09,0
1081,bus,6,80,5.03,0
447,tram,40,992,5.56,0
932,bus,22,875,8.98,0
1047,bus,22,73,9.09,0
1019,train,90,636,14.15,0
71,bus,17,98,0.01,0
2258,bus,12,133,2.52,0
1526,bus,12,785,9.27,0
1022,bus,22,259,15.63,0
1022,bus,22,259,21.74,0
1539,bus,12,771,8.96,0
1081,bus,6,80,3.61,0
1083,bus,6,80,9.93,0
638,bus,6,221,2.31,0
1081,bus,6,80,0.52,0
1081,bus,6,80,0.25,0
1008,bus,6,1110,2.64,0
1372,bus,22,110,13.74,0
1017,bus,6,678,0.24,0
1162,bus,22,1072,5.4,0
20,bus,12,90,6.56,0
1085,bus,6,86,5.88,0
1085,bus,6,86,8.98,0
444,bus,6,911,0.01,0
1057,bus,22,64,7.76,0
662,bus,6,369,6.07,0
1240,bus,22,51,9.47,0
470,tram,40,31,7.41,0
15,bus,17,1096,1.34,0
1404,bus,22,624,0.34,0
457,tram,40,34,4.84,0
1358,bus,22,539,4.68,0
946,bus,22,237,7.75,0
1213,bus,12,825,5.87,0
463,bus,6,935,8.75,0
694,bus,6,1094,10.7,0
1064,train,90,292,23.41,0
12,bus,12,771,6.85,0
1022,bus,22,259,20.42,0
407,tram,40,992,8.44,0
1004,bus,22,875,6.22,0
1216,bus,22,945,5.54,0
1017,bus,6,678,11.27,0
1330,bus,12,810,5.5,0
1019,bus,6,678,23.62,0
454,tram,40,38,4.12,0
454,tram,40,38,4.27,0
16,bus,17,100,7.67,0
1003,train,90,288,21.71,0
1218,bus,22,945,4.7,0
1409,bus,22,68,7.82,0
1032,train,90,292,15.9,0
407,tram,40,992,7.36,0
1526,bus,12,785,0.22,0
1117,bus,22,1108,11.37,0
1412,bus,22,68,4.68,0
1287,bus,22,259,9.19,0
278,bus,6,866,9.66,0
1090,bus,6,102,1.0,0
1287,bus,22,259,8.51,0
278,bus,6,866,1.81,0
1020,bus,22,259,1.26,0
1081,bus,6,80,1.72,0
1081,bus,6,80,3.24,0
258,bus,6,1111,6.85,0
1079,train,90,292,7.82,0
1017,bus,6,678,11.61,0
1068,bus,22,621,8.08,0
292,bus,6,107,4.63,0
1820,bus,12,1113,0.37,0
986,bus,6,1112,0.54,0
943,bus,6,77,3.98,0
1250,bus,22,62,8.39,0
424,bus,6,938,8.03,0
1111,bus,22,1108,16.96,0
480,bus,6,942,13.17,0
1404,bus,22,624,5.41,0
628,tram,40,1142,9.24,0
1348,bus,22,123,7.31,0
1076,bus,6,973,17.46,0
1330,bus,12,810,9.63,0
1096,bus,22,1039,8.34,0
1075,train,90,292,1.54,0
1020,bus,22,259,5.21,0
1831,bus,12,1113,9.21,0
667,bus,47,44,4.87,0
965,bus,6,56,10.44,0
415,tram,40,34,8.23,0
292,bus,6,107,9.62,0
2422,bus,12,783,10.55,0
20,bus,12,90,10.32,0
249,bus,6,1041,7.15,0
479,bus,6,942,7.15,0
211,bus,6,759,0.01,0
1057,train,90,636,13.79,0
1096,bus,22,1039,8.71,0
9,bus,12,90,6.63,0
694,bus,6,1094,12.03,0
2258,bus,12,133,1.03,0
1032,train,90,292,15.95,0
1117,bus,22,1108,7.41,0
1064,train,90,292,24.95,0
421,tram,40,1145,3.5,0
965,bus,6,56,9.06,0
1004,bus,22,875,5.9,0
1068,train,90,292,7.2,0
447,tram,40,992,0.46,0
1277,bus,22,59,9.52,0
627,bus,6,1107,8.75,0
1008,bus,6,1110,6.7,0
1535,bus,12,91,4.32,0
1111,bus,22,1108,16.8,0
1240,bus,22,51,1.95,0
2234,bus,12,810,8.18,0
1025,bus,6,678,17.1,0
1274,bus,22,62,7.97,0
1348,bus,22,123,10.44,0
1330,bus,12,810,9.18,0
3,bus,17,1095,3.65,0
430,bus,6,864,5.11,0
1053,bus,22,68,9.75,0
405,tram,40,39,5.25,0
1216,bus,22,945,4.73,0
949,bus,22,237,5.58,0
943,bus,6,77,9.22,0
1410,bus,12,824,3.62,0
480,bus,6,942,7.67,0
470,tram,40,31,5.2,0
1168,bus,22,786,2.62,0
281,bus,6,1112,7.47,0
26,bus,17,1096,17.47,0
1701,bus,12,79,9.24,0
2260,bus,12,138,11.57,0
1362,bus,22,117,0.0,0
16,bus,17,100,7.41,0
26,bus,17,1096,20.34,0
1096,bus,22,1039,6.67,0
1804,bus,12,354,0.71,0
1212,bus,12,824,9.07,0
1075,train,90,292,15.69,0
1045,train,90,292,1.03,0
1825,bus,12,1109,5.43,0
1402,bus,22,245,6.44,0
258,bus,6,1111,10.77,0
1405,bus,22,244,9.85,0
1205,bus,22,94,9.77,0
1380,bus,22,110,2.21,0
1068,train,90,292,6.94,0
415,tram,40,34,4.68,0
1068,bus,22,621,4.7,0
1008,train,90,636,4.73,0
623,tram,40,1142,11.6,0
1017,bus,22,875,1.47,0
1375,bus,22,123,12.76,0
480,bus,6,942,9.26,0
1407,bus,22,624,0.08,0
480,bus,6,942,13.68,0
1212,bus,12,824,5.01,0
1218,bus,22,945,5.9,0
1701,bus,12,79,8.69,0
262,bus,6,866,4.63,0
949,bus,22,237,7.71,0
1402,bus,22,245,9.02,0
258,bus,6,1111,8.27,0
1033,train,90,636,0.51,0
1017,bus,22,875,12.35,0
1165,bus,22,1108,8.53,0
925,bus,22,94,4.06,0
1025,bus,6,678,20.74,0
1701,bus,12,79,6.05,0
97,tram,40,30,3.4,0
1113,bus,6,964,7.87,0
694,bus,6,1094,12.37,0
415,tram,40,34,8.08,0
262,bus,6,866,8.05,0
1412,bus,22,68,6.98,0
1090,bus,6,102,4.64,0
1287,bus,22,259,0.52,0
965,bus,6,56,9.55,0
1412,bus,22,68,7.95,0
1116,bus,22,1108,0.5,0
1068,bus,22,621,11.05,0
965,bus,6,56,10.14,0
667,bus,47,44,13.6,0
1159,bus,22,1072,0.38,0
1005,bus,22,64,2.77,0
638,bus,6,221,8.28,0
1116,bus,22,1108,11.26,0
925,bus,22,94,0.72,0
928,bus,22,786,11.65,0
1240,bus,22,51,9.52,0
1085,bus,6,86,4.33,0
444,bus,6,911,0.4,0
1025,bus,6,678,21.81,0
1044,bus,6,369,11.52,0
1003,bus,6,581,7.4,0
457,tram,40,34,5.04,0
1076,bus,6,973,17.81,0
1076,bus,6,973,14.58,0
3,bus,17,1095,9.12,0
1075,train,90,292,17.44,0
1045,train,90,292,10.29,0
1701,bus,12,79,9.22,0
278,bus,6,866,9.5,0
1090,bus,6,102,8.81,0
1051,bus,6,1110,10.29,0
1539,bus,12,771,9.7,0
965,bus,6,56,9.03,0
1159,bus,22,1072,12.42,0
1404,bus,22,624,4.43,0
1330,bus,12,810,9.86,0
1216,bus,22,945,5.53,0
16,bus,17,100,6.69,0
439,tram,40,30,5.04,0
1019,train,90,636,14.25,0
1409,bus,22,68,8.86,0
949,bus,22,237,5.98,0
1409,bus,22,68,5.54,0
256,bus,6,239,5.6,0
258,bus,6,1111,5.56,0
278,bus,6,866,0.65,0
1022,bus,22,259,19.88,0
2258,bus,12,133,9.93,0
2258,bus,12,133,1.75,0
1412,bus,22,68,3.79,0
6301,train,90,286,21.09,0
1008,bus,6,1110,0.0,0
2422,bus,12,783,7.46,0
638,bus,6,221,3.24,0
1008,train,90,636,11.27,0
103,tram,40,40,3.34,0
932,bus,22,875,3.77,0
1375,bus,22,123,12.4,0
925,bus,22,94,6.89,0
1240,bus,22,51,4.25,0
1165,bus,22,1108,15.57,0
483,bus,6,866,4.36,0
662,bus,6,369,12.4,0
1404,bus,22,624,7.96,0
483,bus,6,866,3.88,0
6,bus,17,100,0.0,0
2406,bus,12,743,14.47,0
457,tram,40,34,2.73,0
457,tram,40,34,5.5,0
946,bus,22,237,8.08,0
1019,train,90,636,11.63,0
405,tram,40,39,7.41,0
1287,bus,22,259,7.7,0
103,tram,40,40,5.2,0
262,bus,6,866,5.67,0
1216,bus,22,945,6.99,0
1081,bus,6,80,5.33,0
12,bus,12,771,3.43,0
1116,bus,22,1108,5.85,0
1017,bus,22,875,8.23,0
1017,bus,22,875,10.69,0
928,bus,22,786,9.37,0
1926,bus,12,226,7.09,0
454,tram,40,38,2.52,0
1057,train,90,636,16.82,0
439,tram,40,30,4.01,0
1287,bus,22,259,7.39,0
1538,bus,12,226,0.01,0
405,tram,40,39,1.08,0
258,bus,6,1111,5.4,0
262,bus,6,866,4.77,0
407,tram,40,992,7.67,0
965,bus,6,56,7.09,0
1405,bus,22,244,10.46,0
1205,bus,22,94,6.48,0
1085,bus,6,86,8.68,0
1005,bus,22,64,1.32,0
1008,train,90,636,19.24,0
1111,bus,22,1108,16.55,0
1159,bus,22,1072,16.87,0
1277,bus,22,59,9.49,0
1008,train,90,636,10.13,0
1099,bus,22,860,0.0,0
1057,bus,22,64,4.2,0
2248,bus,12,138,8.13,0
665,bus,47,44,8.67,0
662,bus,6,369,9.57,0
1407,bus,22,624,1.74,0
1003,bus,6,581,4.62,0
12,bus,17,878,7.92,0
443,tram,40,32,6.26,0
1212,bus,12,824,5.08,0
1832,bus,12,1113,15.06,0
1701,bus,12,79,9.39,0
194,bus,51,811,2.31,0
1068,bus,22,621,8.12,0
1099,bus,22,860,6.38,0
1168,bus,22,786,4.84,0
1265,bus,22,51,0.25,0
1435,bus,22,74,7.38,0
26,bus,17,1096,18.52,0
979,bus,22,657,0.05,0
1057,train,90,636,13.68,0
1075,train,90,292,27.99,0
1045,train,90,292,18.21,0
1701,bus,12,79,2.47,0
1825,bus,12,1109,5.61,0
1022,bus,22,259,9.29,0
1020,bus,22,259,7.52,0
1825,bus,12,1109,9.26,0
470,bus,6,1038,1.22,0
927,bus,6,77,6.94,0
667,bus,47,44,10.8,0
1833,bus,12,743,15.76,0
1068,train,90,292,5.66,0
1372,bus,22,110,1.23,0
2422,bus,12,783,8.08,0
447,tram,40,992,5.92,0
2234,bus,12,810,3.81,0
662,bus,6,369,5.09,0
1111,bus,22,1108,16.93,0
226,bus,6,72,9.06,0
665,bus,47,44,3.15,0
15,bus,17,1096,6.17,0
1044,bus,6,369,11.63,0
3,bus,17,1095,2.11,0
946,bus,22,237,6.11,0
6,bus,17,100,1.54,0
946,bus,22,237,5.89,0
1052,train,90,288,14.56,0
1519,bus,12,1109,9.63,0
12,bus,12,771,6.62,0
407,tram,40,992,9.88,0
1051,bus,6,1110,15.33,0
1205,bus,22,94,9.62,0
667,bus,47,44,13.25,0
258,bus,6,1111,0.16,0
