trip_id,route_id,start_time,start_date,direction,total_stops
,1069,2025-01-31 17:31:00,2025-01-30,1,62
,9787A,2025-01-31 17:00:00,2025-01-30,1,78
,1041,2025-01-31 19:34:00,2025-01-30,2,26
,2162,2025-01-31 17:20:00,2025-01-30,1,26
,2125,2025-01-31 17:20:00,2025-01-30,1,33
,2121A,2025-01-31 17:31:00,2025-01-30,2,29
,1094,2025-01-31 17:31:00,2025-01-30,2,17
,9976,2025-01-31 17:38:00,2025-01-30,1,12
,1004,2025-01-31 17:19:00,2025-01-30,2,30
,2553,2025-01-31 19:55:00,2025-01-30,2,2
,2158,2025-01-31 17:46:00,2025-01-30,1,1
,3002A,2025-01-31 17:36:00,2025-01-30,2,8
,1001,2025-01-31 17:21:00,2025-01-30,2,31
,4400,2025-01-31 17:08:00,2025-01-30,2,29
,4734,2025-01-31 17:45:00,2025-01-30,2,4
,1081,2025-01-31 17:23:00,2025-01-30,1,20
,2554,2025-01-31 17:33:00,2025-01-30,1,41
,4400,2025-01-31 17:18:00,2025-01-30,2,29
,4574,2025-01-31 17:17:00,2025-01-30,1,62
,2510,2025-01-31 17:26:00,2025-01-30,2,37
,1070,2025-01-31 17:33:00,2025-01-30,2,32
,1074,2025-01-31 17:04:00,2025-01-30,2,39
,1066,2025-01-31 17:23:00,2025-01-30,1,23
,1020,2025-01-31 17:21:00,2025-01-30,2,26
,1006,2025-01-31 17:33:00,2025-01-30,1,23
,1089,2025-01-31 17:49:00,2025-01-30,1,1
,1003,2025-01-31 19:36:00,2025-01-30,2,31
,1005,2025-01-31 19:47:00,2025-01-30,1,8
,5520,2025-01-31 19:56:00,2025-01-30,1,1
,9842,2025-01-31 17:38:00,2025-01-30,1,46
,2111,2025-01-31 17:27:00,2025-01-30,1,35
,2015,2025-01-31 17:40:00,2025-01-30,1,34
,5520,2025-01-31 16:46:00,2025-01-30,2,37
,2164,2025-01-31 17:39:00,2025-01-30,1,21
,1077,2025-01-31 19:41:00,2025-01-30,2,28
,2542,2025-01-31 17:22:00,2025-01-30,1,47
,2554,2025-01-31 17:42:00,2025-01-30,2,41
,9961,2025-01-31 17:07:00,2025-01-30,1,55
,3001Z,2025-01-31 17:19:00,2025-01-30,2,8
,1030,2025-01-31 17:39:00,2025-01-30,2,38
,4587,2025-01-31 16:59:00,2025-01-30,1,66
,1006,2025-01-31 17:13:00,2025-01-30,2,21
,1003,2025-01-31 17:10:00,2025-01-30,1,32
,1075,2025-01-31 19:32:00,2025-01-30,2,28
,1055,2025-01-31 17:47:00,2025-01-30,1,1
,3001K,2025-01-31 17:41:00,2025-01-30,1,15
,2165,2025-01-31 17:48:00,2025-01-30,1,1
,2124,2025-01-31 19:37:00,2025-01-30,2,29
,6173Z,2025-01-31 19:32:00,2025-01-30,1,47
,1009,2025-01-31 19:50:00,2025-01-30,1,28
,1002,2025-01-31 19:33:00,2025-01-30,1,27
,2544,2025-01-31 17:14:00,2025-01-30,1,39
,1040,2025-01-31 17:49:00,2025-01-30,1,1
,1061,2025-01-31 17:16:00,2025-01-30,2,35
,1057,2025-01-31 19:24:00,2025-01-30,1,40
,2236,2025-01-31 17:13:00,2025-01-30,2,49
,9973,2025-01-31 17:40:00,2025-01-30,2,30
,1006,2025-01-31 17:13:00,2025-01-30,2,23
,2164K,2025-01-31 17:09:00,2025-01-30,1,25
,1001,2025-01-31 17:26:00,2025-01-30,1,31
,1007,2025-01-31 17:34:00,2025-01-30,1,32
,2164K,2025-01-31 17:29:00,2025-01-30,1,25
,2165,2025-01-31 17:17:00,2025-01-30,1,28
,1023,2025-01-31 19:54:00,2025-01-30,2,35
,2533,2025-01-31 17:19:00,2025-01-30,1,48
,1069,2025-01-31 17:45:00,2025-01-30,1,62
,2502,2025-01-31 17:47:00,2025-01-30,2,1
,1056,2025-01-31 17:31:00,2025-01-30,2,29
,1008,2025-01-31 19:42:00,2025-01-30,1,24
,1071,2025-01-31 17:11:00,2025-01-30,2,29
,4711,2025-01-31 17:17:00,2025-01-30,1,22
,4614,2025-01-31 17:21:00,2025-01-30,1,33
,1065,2025-01-31 17:13:00,2025-01-30,1,25
,1037,2025-01-31 16:59:00,2025-01-30,2,37
,1009,2025-01-31 17:15:00,2025-01-30,1,28
,5583,2025-01-31 17:23:00,2025-01-30,1,44
,2227,2025-01-31 17:31:00,2025-01-30,1,28
,5530,2025-01-31 19:53:00,2025-01-30,1,35
,4400,2025-01-31 17:28:00,2025-01-30,2,29
,1070,2025-01-31 17:20:00,2025-01-30,1,32
,2549,2025-01-31 17:38:00,2025-01-30,1,29
,1069,2025-01-31 16:41:00,2025-01-30,1,62
,1074,2025-01-31 17:28:00,2025-01-30,1,40
,1066,2025-01-31 19:24:00,2025-01-30,1,23
,1030,2025-01-31 16:52:00,2025-01-30,1,40
,1064,2025-01-31 17:27:00,2025-01-30,1,25
,1006,2025-01-31 17:34:00,2025-01-30,2,21
,3001K,2025-01-31 17:42:00,2025-01-30,2,15
,1034,2025-01-31 17:39:00,2025-01-30,1,21
,1071,2025-01-31 17:35:00,2025-01-30,2,29
,2200,2025-01-31 16:36:00,2025-01-30,1,33
,5584,2025-01-31 17:28:00,2025-01-30,2,47
,2239,2025-01-31 17:29:00,2025-01-30,2,50
,1030,2025-01-31 17:14:00,2025-01-30,2,41
,1002,2025-01-31 19:57:00,2025-01-30,2,1
,3001Z,2025-01-31 17:35:00,2025-01-30,1,8
,1008,2025-01-31 17:39:00,2025-01-30,1,24
,3001R,2025-01-31 16:55:00,2025-01-30,2,10
,2118,2025-01-31 17:16:00,2025-01-30,1,32
,2105,2025-01-31 17:51:00,2025-01-30,2,1
,2236,2025-01-31 17:13:00,2025-01-30,1,49
,1003,2025-01-31 17:36:00,2025-01-30,2,31
,1063,2025-01-31 17:25:00,2025-01-30,2,34
,1057,2025-01-31 17:19:00,2025-01-30,1,40
,2015,2025-01-31 17:10:00,2025-01-30,1,34
,4300,2025-01-31 17:46:00,2025-01-30,1,1
,1004,2025-01-31 17:36:00,2025-01-30,1,29
,1079,2025-01-31 17:16:00,2025-01-30,2,45
,1084,2025-01-31 19:52:00,2025-01-30,1,15
,1500,2025-01-31 17:17:00,2025-01-30,1,28
,1073,2025-01-31 17:27:00,2025-01-30,2,37
,1009,2025-01-31 17:31:00,2025-01-30,2,27
,1095,2025-01-31 19:41:00,2025-01-30,1,25
,1022,2025-01-31 17:48:00,2025-01-30,1,1
,1052,2025-01-31 17:06:00,2025-01-30,2,41
,1075,2025-01-31 17:40:00,2025-01-30,1,27
,4560,2025-01-31 17:44:00,2025-01-30,1,41
,4571,2025-01-31 17:43:00,2025-01-30,2,48
,2015,2025-01-31 17:22:00,2025-01-30,1,34
,1092,2025-01-31 17:50:00,2025-01-30,2,1
,4718A,2025-01-31 19:47:00,2025-01-30,1,40
,2321,2025-01-31 17:01:00,2025-01-30,2,44
,2510,2025-01-31 17:09:00,2025-01-30,1,36
,2510,2025-01-31 17:25:00,2025-01-30,1,36
,1037,2025-01-31 17:13:00,2025-01-30,2,37
,1075,2025-01-31 17:45:00,2025-01-30,2,28
,2544,2025-01-31 19:59:00,2025-01-30,1,1
,4623,2025-01-31 17:13:00,2025-01-30,2,40
,4623,2025-01-31 17:27:00,2025-01-30,1,40
,1097V,2025-01-31 17:32:00,2025-01-30,2,22
,2533,2025-01-31 17:50:00,2025-01-30,1,1
,2015,2025-01-31 19:35:00,2025-01-30,1,34
,2548,2025-01-31 17:45:00,2025-01-30,2,33
,1077,2025-01-31 17:21:00,2025-01-30,2,28
,4731,2025-01-31 17:28:00,2025-01-30,2,35
,6914,2025-01-31 17:20:00,2025-01-30,1,54
,1052,2025-01-31 17:48:00,2025-01-30,2,1
,1007,2025-01-31 19:59:00,2025-01-30,1,1
,2015,2025-01-31 19:55:00,2025-01-30,2,2
,3002P,2025-01-31 16:58:00,2025-01-30,1,26
,3001Z,2025-01-31 16:35:00,2025-01-30,1,8
,1506,2025-01-31 17:43:00,2025-01-30,2,41
,4717,2025-01-31 17:25:00,2025-01-30,2,47
,1073,2025-01-31 17:43:00,2025-01-30,2,37
,1002,2025-01-31 17:35:00,2025-01-30,2,25
,1056,2025-01-31 17:41:00,2025-01-30,2,29
,1022,2025-01-31 19:50:00,2025-01-30,2,18
,2125,2025-01-31 19:51:00,2025-01-30,1,33
,1089,2025-01-31 17:39:00,2025-01-30,1,11
,1094,2025-01-31 17:41:00,2025-01-30,2,17
,1500,2025-01-31 17:25:00,2025-01-30,1,28
,2554,2025-01-31 17:13:00,2025-01-30,1,41
,1030,2025-01-31 17:45:00,2025-01-30,1,40
,1082,2025-01-31 17:45:00,2025-01-30,1,13
,9643K,2025-01-31 19:30:00,2025-01-30,1,43
,4335,2025-01-31 20:00:00,2025-01-30,2,1
,1020,2025-01-31 17:08:00,2025-01-30,2,26
,2015,2025-01-31 16:46:00,2025-01-30,1,34
,1001,2025-01-31 17:50:00,2025-01-30,2,1
,2015,2025-01-31 16:58:00,2025-01-30,1,34
,1056,2025-01-31 19:20:00,2025-01-30,2,29
,2118,2025-01-31 19:27:00,2025-01-30,2,30
,4444,2025-01-31 17:38:00,2025-01-30,2,34
,1081,2025-01-31 17:38:00,2025-01-30,1,19
,1061,2025-01-31 17:01:00,2025-01-30,2,35
,5530,2025-01-31 17:17:00,2025-01-30,1,35
,1006,2025-01-31 17:13:00,2025-01-30,1,21
,9971,2025-01-31 17:11:00,2025-01-30,2,49
,1007,2025-01-31 19:30:00,2025-01-30,2,31
,2531,2025-01-31 19:52:00,2025-01-30,1,32
,2548,2025-01-31 17:45:00,2025-01-30,2,32
,1055,2025-01-31 17:46:00,2025-01-30,2,2
,2224B,2025-01-31 17:20:00,2025-01-30,1,25
,2225,2025-01-31 17:21:00,2025-01-30,1,32
,5520,2025-01-31 17:39:00,2025-01-30,2,37
,4335,2025-01-31 19:32:00,2025-01-30,2,53
,3001K,2025-01-31 19:42:00,2025-01-30,2,15
,1021,2025-01-31 19:40:00,2025-01-30,1,15
,1054,2025-01-31 17:22:00,2025-01-30,2,30
,3001I,2025-01-31 16:56:00,2025-01-30,1,26
,4611,2025-01-31 17:06:00,2025-01-30,1,35
,2548,2025-01-31 17:30:00,2025-01-30,2,33
,2015,2025-01-31 17:46:00,2025-01-30,1,34
,1090,2025-01-31 17:47:00,2025-01-30,1,1
,1009,2025-01-31 17:55:00,2025-01-30,1,1
,2118,2025-01-31 17:29:00,2025-01-30,2,30
,1089,2025-01-31 17:43:00,2025-01-30,2,11
,2212,2025-01-31 17:32:00,2025-01-30,1,39
,2015,2025-01-31 17:27:00,2025-01-30,2,34
,9844,2025-01-31 17:16:00,2025-01-30,1,40
,2163,2025-01-31 17:04:00,2025-01-30,2,48
,2121A,2025-01-31 17:24:00,2025-01-30,1,29
,1056,2025-01-31 17:30:00,2025-01-30,1,31
,1056,2025-01-31 19:35:00,2025-01-30,2,29
,2015,2025-01-31 19:25:00,2025-01-30,1,34
,4570,2025-01-31 17:25:00,2025-01-30,1,37
,1042,2025-01-31 17:41:00,2025-01-30,2,27
,2542,2025-01-31 16:55:00,2025-01-30,2,47
,2105,2025-01-31 19:39:00,2025-01-30,2,25
,1069,2025-01-31 16:54:00,2025-01-30,1,62
,6172,2025-01-31 16:59:00,2025-01-30,1,48
,1831K,2025-01-31 17:41:00,2025-01-30,2,28
,1059,2025-01-31 17:17:00,2025-01-30,2,36
,1009,2025-01-31 17:22:00,2025-01-30,2,27
,2510,2025-01-31 19:37:00,2025-01-30,1,36
,4400,2025-01-31 20:02:00,2025-01-30,1,1
,2164,2025-01-31 17:19:00,2025-01-30,1,21
,2124,2025-01-31 17:42:00,2025-01-30,1,31
,1023,2025-01-31 17:49:00,2025-01-30,1,1
,3002U,2025-01-31 19:42:00,2025-01-30,1,15
,2510,2025-01-31 16:34:00,2025-01-30,1,36
,9841,2025-01-31 17:07:00,2025-01-30,1,55
,6243,2025-01-31 17:11:00,2025-01-30,1,31
,1061,2025-01-31 17:51:00,2025-01-30,2,1
,4600,2025-01-31 19:54:00,2025-01-30,2,24
,1022,2025-01-31 19:50:00,2025-01-30,2,17
,2510,2025-01-31 19:49:00,2025-01-30,1,36
,1070,2025-01-31 19:17:00,2025-01-30,1,32
,3002E,2025-01-31 17:35:00,2025-01-30,2,11
,1095,2025-01-31 17:27:00,2025-01-30,2,26
,3001I,2025-01-31 19:36:00,2025-01-30,1,26
,4574,2025-01-31 19:33:00,2025-01-30,1,62
,9841,2025-01-31 17:05:00,2025-01-30,2,53
,2015,2025-01-31 19:55:00,2025-01-30,1,34
,1006,2025-01-31 19:35:00,2025-01-30,1,23
,4576,2025-01-31 19:57:00,2025-01-30,1,1
,2105,2025-01-31 17:46:00,2025-01-30,1,26
,4623,2025-01-31 17:44:00,2025-01-30,2,40
,1078,2025-01-31 17:45:00,2025-01-30,2,27
,1006,2025-01-31 17:13:00,2025-01-30,1,23
,4561,2025-01-31 17:46:00,2025-01-30,2,1
,5530,2025-01-31 19:37:00,2025-01-30,1,35
,2121A,2025-01-31 17:18:00,2025-01-30,2,29
,2015,2025-01-31 16:45:00,2025-01-30,2,34
,4560,2025-01-31 17:06:00,2025-01-30,1,41
,6907,2025-01-31 17:10:00,2025-01-30,1,45
,1008,2025-01-31 19:54:00,2025-01-30,1,3
,4400,2025-01-31 17:23:00,2025-01-30,1,29
,1059,2025-01-31 17:31:00,2025-01-30,1,37
,2015,2025-01-31 17:15:00,2025-01-30,2,34
,1020,2025-01-31 17:28:00,2025-01-30,1,25
,2510,2025-01-31 17:33:00,2025-01-30,1,36
,2548,2025-01-31 17:09:00,2025-01-30,1,32
,2510,2025-01-31 16:57:00,2025-01-30,2,37
,1009,2025-01-31 17:35:00,2025-01-30,1,28
,1056,2025-01-31 16:58:00,2025-01-30,1,31
,1025,2025-01-31 19:46:00,2025-01-30,2,24
,1040,2025-01-31 19:51:00,2025-01-30,2,24
,1042,2025-01-31 17:44:00,2025-01-30,1,25
,4400,2025-01-31 17:38:00,2025-01-30,2,29
,2542,2025-01-31 17:15:00,2025-01-30,2,47
,9965,2025-01-31 17:20:00,2025-01-30,1,32
,1063,2025-01-31 17:10:00,2025-01-30,2,34
,2124,2025-01-31 17:21:00,2025-01-30,2,29
,4717,2025-01-31 19:58:00,2025-01-30,2,1
,3001I,2025-01-31 16:46:00,2025-01-30,1,26
,1009,2025-01-31 17:11:00,2025-01-30,2,27
,1079,2025-01-31 17:36:00,2025-01-30,2,45
,2158,2025-01-31 17:16:00,2025-01-30,1,39
,4574,2025-01-31 19:23:00,2025-01-30,2,65
,1087,2025-01-31 19:53:00,2025-01-30,1,12
,2202,2025-01-31 19:35:00,2025-01-30,1,22
,1075,2025-01-31 17:20:00,2025-01-30,1,27
,4624,2025-01-31 17:26:00,2025-01-30,2,41
,4717,2025-01-31 17:44:00,2025-01-30,2,47
,5530,2025-01-31 19:22:00,2025-01-30,1,35
,2015,2025-01-31 17:21:00,2025-01-30,2,34
,1094,2025-01-31 17:41:00,2025-01-30,1,19
,5530,2025-01-31 17:21:00,2025-01-30,2,36
,1021,2025-01-31 17:41:00,2025-01-30,1,15
,1063,2025-01-31 17:13:00,2025-01-30,1,33
,1061,2025-01-31 16:58:00,2025-01-30,1,34
,2118,2025-01-31 17:26:00,2025-01-30,1,32
,9975,2025-01-31 19:56:00,2025-01-30,2,1
,1040,2025-01-31 19:40:00,2025-01-30,2,24
,1092,2025-01-31 17:35:00,2025-01-30,1,13
,2213,2025-01-31 17:46:00,2025-01-30,1,1
,2510,2025-01-31 16:44:00,2025-01-30,1,36
,1030,2025-01-31 17:02:00,2025-01-30,1,40
,3001I,2025-01-31 17:06:00,2025-01-30,1,26
,2553,2025-01-31 17:33:00,2025-01-30,1,47
,2200,2025-01-31 17:18:00,2025-01-30,1,33
,4518,2025-01-31 17:03:00,2025-01-30,1,39
,2133,2025-01-31 17:23:00,2025-01-30,1,24
,2015,2025-01-31 20:05:00,2025-01-30,2,1
,2111,2025-01-31 19:48:00,2025-01-30,1,35
,1026,2025-01-31 17:48:00,2025-01-30,2,5
,2236,2025-01-31 17:13:00,2025-01-30,1,51
,4711,2025-01-31 17:34:00,2025-01-30,2,21
,5520,2025-01-31 16:43:00,2025-01-30,1,37
,1053,2025-01-31 17:26:00,2025-01-30,2,49
,4562,2025-01-31 17:10:00,2025-01-30,2,43
,1085,2025-01-31 17:48:00,2025-01-30,1,1
,2502,2025-01-31 17:17:00,2025-01-30,2,23
,6171,2025-01-31 17:48:00,2025-01-30,1,1
,2321,2025-01-31 17:39:00,2025-01-30,1,45
,1008,2025-01-31 17:19:00,2025-01-30,1,24
,1040,2025-01-31 19:30:00,2025-01-30,2,24
,2163,2025-01-31 17:27:00,2025-01-30,1,47
,1082,2025-01-31 17:58:00,2025-01-30,2,1
,3001I,2025-01-31 17:46:00,2025-01-30,1,26
,4717,2025-01-31 17:15:00,2025-01-30,1,48
,9975,2025-01-31 19:56:00,2025-01-30,2,16
,1057,2025-01-31 17:29:00,2025-01-30,1,40
,4736,2025-01-31 16:55:00,2025-01-30,2,75
,4624,2025-01-31 17:05:00,2025-01-30,2,41
,1073,2025-01-31 17:20:00,2025-01-30,1,38
,5566,2025-01-31 17:14:00,2025-01-30,2,41
,2121A,2025-01-31 17:04:00,2025-01-30,1,29
,3002A,2025-01-31 17:33:00,2025-01-30,1,8
,1098,2025-01-31 17:35:00,2025-01-30,2,11
,3002A,2025-01-31 17:46:00,2025-01-30,2,8
,2121,2025-01-31 17:34:00,2025-01-30,1,14
,2118,2025-01-31 17:46:00,2025-01-30,1,1
,1004,2025-01-31 17:29:00,2025-01-30,2,30
,2510,2025-01-31 16:53:00,2025-01-30,1,36
,1040,2025-01-31 17:16:00,2025-01-30,2,24
,1086,2025-01-31 17:45:00,2025-01-30,2,16
,2531,2025-01-31 17:34:00,2025-01-30,2,32
,4561,2025-01-31 19:28:00,2025-01-30,2,60
,3002P,2025-01-31 19:58:00,2025-01-30,1,26
,1080,2025-01-31 19:53:00,2025-01-30,2,12
,4431B,2025-01-31 17:30:00,2025-01-30,1,24
,1079,2025-01-31 17:32:00,2025-01-30,1,45
,1021,2025-01-31 17:42:00,2025-01-30,2,16
,1500,2025-01-31 17:41:00,2025-01-30,1,28
,3001K,2025-01-31 17:22:00,2025-01-30,2,15
,1021,2025-01-31 17:49:00,2025-01-30,1,1
,3002A,2025-01-31 19:43:00,2025-01-30,1,8
,2203,2025-01-31 17:37:00,2025-01-30,2,15
,2548,2025-01-31 17:22:00,2025-01-30,1,32
,4560,2025-01-31 16:56:00,2025-01-30,1,41
,2554,2025-01-31 16:53:00,2025-01-30,1,41
,1053,2025-01-31 17:40:00,2025-01-30,1,48
,1097V,2025-01-31 17:33:00,2025-01-30,1,21
,2531,2025-01-31 19:37:00,2025-01-30,1,32
,4570,2025-01-31 17:45:00,2025-01-30,1,38
,1500,2025-01-31 17:44:00,2025-01-30,2,1
,1055,2025-01-31 17:34:00,2025-01-30,2,22
,1500,2025-01-31 17:33:00,2025-01-30,1,28
,1092,2025-01-31 19:54:00,2025-01-30,1,13
,2215,2025-01-31 19:41:00,2025-01-30,2,18
,5530,2025-01-31 17:31:00,2025-01-30,2,36
,2542,2025-01-31 16:52:00,2025-01-30,1,47
,5583K,2025-01-31 17:42:00,2025-01-30,2,48
,1022,2025-01-31 17:33:00,2025-01-30,1,18
,1073,2025-01-31 17:36:00,2025-01-30,1,38
,3002U,2025-01-31 18:12:00,2025-01-30,1,15
,1094,2025-01-31 19:49:00,2025-01-30,2,17
,4739,2025-01-31 17:15:00,2025-01-30,2,54
,4717,2025-01-31 16:54:00,2025-01-30,1,48
,2542,2025-01-31 17:36:00,2025-01-30,2,47
,2215,2025-01-31 17:36:00,2025-01-30,1,20
,5530,2025-01-31 17:38:00,2025-01-30,1,35
,1061,2025-01-31 17:49:00,2025-01-30,1,1
,1057,2025-01-31 17:12:00,2025-01-30,2,39
,3001K,2025-01-31 17:21:00,2025-01-30,1,15
,2549,2025-01-31 17:29:00,2025-01-30,2,29
,1088,2025-01-31 17:39:00,2025-01-30,2,15
,1007,2025-01-31 17:44:00,2025-01-30,1,32
,2124,2025-01-31 17:36:00,2025-01-30,2,29
,1041,2025-01-31 17:20:00,2025-01-30,1,26
,4400,2025-01-31 17:43:00,2025-01-30,1,29
,1059,2025-01-31 17:41:00,2025-01-30,1,37
,1069,2025-01-31 17:37:00,2025-01-30,2,66
,4570,2025-01-31 20:04:00,2025-01-30,2,1
,2345,2025-01-31 16:39:00,2025-01-30,2,51
,1002,2025-01-31 19:57:00,2025-01-30,1,1
,1081,2025-01-31 19:38:00,2025-01-30,1,20
,2167,2025-01-31 17:38:00,2025-01-30,1,16
,1041,2025-01-31 17:35:00,2025-01-30,1,26
,1071,2025-01-31 17:30:00,2025-01-30,1,29
,2542,2025-01-31 17:05:00,2025-01-30,2,47
,4721,2025-01-31 17:14:00,2025-01-30,1,46
,4623,2025-01-31 17:47:00,2025-01-30,1,1
,1095,2025-01-31 19:42:00,2025-01-30,2,26
,1004,2025-01-31 19:43:00,2025-01-30,2,30
,4735,2025-01-31 17:30:00,2025-01-30,2,39
,4560,2025-01-31 17:07:00,2025-01-30,2,41
,1052,2025-01-31 17:37:00,2025-01-30,1,41
,1001,2025-01-31 17:01:00,2025-01-30,2,31
,1079,2025-01-31 19:23:00,2025-01-30,1,45
,1002,2025-01-31 19:33:00,2025-01-30,1,25
,1040,2025-01-31 17:23:00,2025-01-30,1,24
,1002,2025-01-31 17:15:00,2025-01-30,2,25
,2244,2025-01-31 19:56:00,2025-01-30,1,36
,2542,2025-01-31 19:38:00,2025-01-30,2,47
,1040,2025-01-31 19:56:00,2025-01-30,1,24
,1500,2025-01-31 17:08:00,2025-01-30,2,28
,2200,2025-01-31 17:03:00,2025-01-30,2,33
,2236B,2025-01-31 17:23:00,2025-01-30,1,26
,5520,2025-01-31 17:44:00,2025-01-30,1,37
,1071,2025-01-31 19:37:00,2025-01-30,2,29
,1008,2025-01-31 17:09:00,2025-01-30,1,24
,4560,2025-01-31 16:57:00,2025-01-30,2,41
,2165,2025-01-31 17:23:00,2025-01-30,2,27
,2582,2025-01-31 19:33:00,2025-01-30,1,40
,4623,2025-01-31 17:00:00,2025-01-30,1,40
,1023,2025-01-31 17:24:00,2025-01-30,2,35
,1052,2025-01-31 19:41:00,2025-01-30,2,41
,3002P,2025-01-31 20:08:00,2025-01-30,1,26
,4400,2025-01-31 19:51:00,2025-01-30,1,29
,4570,2025-01-31 19:45:00,2025-01-30,1,38
,1071,2025-01-31 17:27:00,2025-01-30,2,29
,2158,2025-01-31 17:38:00,2025-01-30,2,42
,9738,2025-01-31 17:22:00,2025-01-30,1,44
,2124,2025-01-31 17:27:00,2025-01-30,1,31
,4614,2025-01-31 17:41:00,2025-01-30,1,33
,1063,2025-01-31 17:36:00,2025-01-30,1,33
,1080,2025-01-31 17:35:00,2025-01-30,2,12
,1052,2025-01-31 16:56:00,2025-01-30,2,41
,2544,2025-01-31 17:32:00,2025-01-30,2,39
,9641,2025-01-31 17:16:00,2025-01-30,2,54
,1500,2025-01-31 19:19:00,2025-01-30,1,28
,2015,2025-01-31 19:45:00,2025-01-30,1,34
,1003,2025-01-31 17:40:00,2025-01-30,1,32
,1069,2025-01-31 16:57:00,2025-01-30,2,66
,1059,2025-01-31 17:28:00,2025-01-30,2,36
,1081,2025-01-31 17:23:00,2025-01-30,2,20
,9643,2025-01-31 17:27:00,2025-01-30,1,40
,4735,2025-01-31 17:10:00,2025-01-30,2,39
,1071,2025-01-31 19:48:00,2025-01-30,2,29
,1087,2025-01-31 17:36:00,2025-01-30,2,12
,1066,2025-01-31 17:44:00,2025-01-30,2,23
,1075,2025-01-31 17:10:00,2025-01-30,1,27
,4433,2025-01-31 17:37:00,2025-01-30,1,20
,4731,2025-01-31 17:48:00,2025-01-30,2,1
,4731,2025-01-31 17:31:00,2025-01-30,1,35
,1069,2025-01-31 16:18:00,2025-01-30,2,66
,1009,2025-01-31 19:38:00,2025-01-30,1,28
,1066,2025-01-31 17:27:00,2025-01-30,2,23
,1016,2025-01-31 17:24:00,2025-01-30,1,21
,1002,2025-01-31 19:33:00,2025-01-30,2,25
,2345,2025-01-31 17:24:00,2025-01-30,1,50
,4522,2025-01-31 17:19:00,2025-01-30,1,35
,4619,2025-01-31 19:52:00,2025-01-30,1,17
,1065,2025-01-31 17:25:00,2025-01-30,1,25
,3002Y,2025-01-31 17:24:00,2025-01-30,2,9
,1073,2025-01-31 17:05:00,2025-01-30,1,38
,4739,2025-01-31 17:02:00,2025-01-30,1,55
,4522,2025-01-31 19:56:00,2025-01-30,1,35
,4300,2025-01-31 19:48:00,2025-01-30,1,29
,3001R,2025-01-31 17:10:00,2025-01-30,1,10
,1006,2025-01-31 17:24:00,2025-01-30,2,21
,1067,2025-01-31 17:07:00,2025-01-30,1,30
,1003,2025-01-31 17:16:00,2025-01-30,2,31
,2236,2025-01-31 17:13:00,2025-01-30,2,51
,4633,2025-01-31 17:35:00,2025-01-30,1,37
,1003,2025-01-31 17:45:00,2025-01-30,2,31
,2015,2025-01-31 16:52:00,2025-01-30,1,34
,1097,2025-01-31 17:44:00,2025-01-30,1,15
,2015,2025-01-31 17:45:00,2025-01-30,2,34
,2200,2025-01-31 17:13:00,2025-01-30,2,33
,4624,2025-01-31 17:18:00,2025-01-30,1,40
,4576,2025-01-31 17:01:00,2025-01-30,1,61
,1020,2025-01-31 17:45:00,2025-01-30,2,9
,1007,2025-01-31 19:42:00,2025-01-30,2,31
,3001K,2025-01-31 20:02:00,2025-01-30,2,15
,1081,2025-01-31 19:38:00,2025-01-30,2,20
,1022,2025-01-31 19:50:00,2025-01-30,1,18
,1064,2025-01-31 17:16:00,2025-01-30,2,25
,4561,2025-01-31 16:46:00,2025-01-30,2,60
,2118,2025-01-31 17:09:00,2025-01-30,2,30
,6173Z,2025-01-31 17:00:00,2025-01-30,2,53
,4600,2025-01-31 17:15:00,2025-01-30,2,25
,1025,2025-01-31 17:46:00,2025-01-30,2,24
,1081,2025-01-31 19:38:00,2025-01-30,2,19
,2015,2025-01-31 19:55:00,2025-01-30,1,2
,4570,2025-01-31 17:45:00,2025-01-30,2,38
,2213,2025-01-31 16:42:00,2025-01-30,1,45
,4570,2025-01-31 17:03:00,2025-01-30,2,38
,1030,2025-01-31 16:50:00,2025-01-30,2,41
,1030,2025-01-31 17:02:00,2025-01-30,2,41
,2239,2025-01-31 17:34:00,2025-01-30,1,52
,1004,2025-01-31 17:26:00,2025-01-30,1,29
,3002P,2025-01-31 17:28:00,2025-01-30,1,26
,1040,2025-01-31 17:37:00,2025-01-30,2,24
,2553,2025-01-31 17:15:00,2025-01-30,1,47
,1081,2025-01-31 19:53:00,2025-01-30,2,19
,4560,2025-01-31 17:16:00,2025-01-30,1,41
,1079,2025-01-31 19:34:00,2025-01-30,2,45
,1020,2025-01-31 19:31:00,2025-01-30,1,25
,4611,2025-01-31 19:27:00,2025-01-30,2,36
,2113,2025-01-31 19:49:00,2025-01-30,2,24
,1002,2025-01-31 17:25:00,2025-01-30,2,25
,4721,2025-01-31 17:22:00,2025-01-30,2,42
,1009,2025-01-31 17:51:00,2025-01-30,2,1
,2015,2025-01-31 17:04:00,2025-01-30,1,34
,4625,2025-01-31 17:46:00,2025-01-30,2,20
,2542,2025-01-31 17:12:00,2025-01-30,1,47
,4711,2025-01-31 17:11:00,2025-01-30,2,21
,1079,2025-01-31 19:53:00,2025-01-30,1,45
,1067,2025-01-31 19:34:00,2025-01-30,1,30
,9967K,2025-01-31 17:26:00,2025-01-30,1,33
,1088,2025-01-31 17:40:00,2025-01-30,1,15
,2553,2025-01-31 19:34:00,2025-01-30,1,47
,2502,2025-01-31 17:24:00,2025-01-30,1,22
