vehicle_id,vehicle_latitude,vehicle_longitude
833,60.254002,25.063329
71,60.257408,24.999494
1435,60.231964,25.056573
1077,60.21669,24.756795
1400,60.185565,24.916175
31,60.304657,25.003122
1026,60.219037,24.944011
1059,60.277581,25.084155
933,60.239817,24.844791
1098,60.256131,24.951172
613,60.178533,24.832029
1134,60.1983,24.947713
1436,60.20692,24.927187
928,60.21015,25.076683
1368,60.163592,25.01584
405,60.192356,25.023052
1815,60.190814,24.962775
76,60.186492,24.947148
1913,60.175556,24.922158
993,60.292845,25.099859
2227,60.321086,25.088276
2415,60.236928,25.116989
939,60.251458,24.850796
1066,60.227898,24.944116
105,60.183541,24.952839
21,60.328243,24.857536
1807,60.286542,24.958171
1438,60.191384,24.775905
611,60.225955,25.008713
1355,60.169562,25.029056
117,60.201825,24.926402
117,60.201832,24.926399
989,60.412219,25.096015
244,60.085189,24.40683
1201,60.17738,24.951825
623,60.231257,24.813776
6308,60.223919,24.957179
1180,60.312248,24.845646
1823,60.270186,24.840904
1354,60.187899,25.041523
1026,60.178953,24.798793
1103,60.351026,25.077648
1235,60.191938,24.910131
1010,60.297786,25.046746
1205,60.187965,24.962883
1018,60.160163,24.737531
1074,60.179078,24.922735
488,60.185758,24.669287
945,60.173907,24.727719
695,60.207746,24.667862
1019,60.211039,24.729513
1902,60.264396,24.842846
1269,60.191209,24.90693
96,60.15653,24.911141
96,60.156436,24.911002
679,60.263587,25.069577
249,60.297823,24.986577
1030,60.20433,24.878523
2260,60.212579,25.08239
1020,60.166537,24.736563
1030,60.309353,25.052341
451,60.177104,24.922407
1822,60.286672,24.957804
256,60.166391,24.615916
209,60.178429,24.225011
1423,60.224269,25.021572
1332,60.329841,25.061066
1828,60.286513,24.957505
2432,60.28295,24.972238
1103,60.180733,24.952461
2420,60.336274,25.131605
1039,60.154383,24.728464
611,60.226049,25.009114
2224,60.315082,25.022351
1355,60.16949,25.02897
2223,60.202972,24.964605
989,60.412288,25.096032
16,60.275018,24.855869
984,60.188122,24.73394
1018,60.210236,24.888312
422,60.275193,24.716885
1812,60.282835,24.974024
1186,60.215051,24.980498
1113,60.186191,24.920886
1812,60.282702,24.973925
1103,60.350854,25.077781
1132,60.279068,24.872625
97,60.208206,24.892846
944,60.256878,25.110405
1349,60.168796,25.045961
2240,60.216086,25.09505
1004,60.298552,25.047101
1090,60.161047,24.708584
673,60.548828,24.966771
1269,60.191227,24.906354
1505,60.211683,24.915865
1805,60.205488,24.899218
694,60.210223,25.077632
1160,60.178844,24.818824
6321,60.176209,24.940834
40,60.234043,24.8905
2209,60.298304,25.050593
1061,60.280302,25.010794
1208,60.240186,24.873794
1110,60.213031,24.979084
1930,60.202463,24.761173
1930,60.202316,24.761269
1013,60.161136,24.695636
1282,60.203843,24.881363
984,60.188208,24.733916
1523,60.265206,24.842665
980,60.151562,24.638607
1222,60.289777,24.947845
1234,60.254262,24.824912
1085,60.219284,24.860314
110,60.157829,24.936184
97,60.208204,24.892846
472,60.330611,25.063238
1004,60.191554,24.924913
2214,60.209617,25.140895
2214,60.209623,25.140351
945,60.174372,24.729299
1019,60.211103,24.729452
667,60.186967,24.980531
1436,60.207112,24.925605
636,60.154756,24.74552
1271,60.184089,24.917918
2208,60.238197,25.108874
1270,60.178491,24.92269
457,60.282201,24.835674
76,60.186495,24.94718
620,60.232002,24.956809
1096,60.156223,24.631822
1049,60.191258,24.73363
930,60.20409,24.918201
61,60.278951,25.028735
1820,60.195764,24.954603
1061,60.28007,25.010503
45,60.210197,25.077013
1232,60.171125,24.927522
1069,60.280526,24.783935
1100,60.28357,24.971208
1044,60.255691,24.805631
482,60.178217,24.68368
1001,60.199386,25.041086
1113,60.185945,24.921239
427,60.182252,24.956408
1918,60.176785,24.81057
258,60.18967,24.608605
1163,60.183685,24.82781
1104,60.178873,24.826169
1245,60.175875,24.922266
1214,60.209548,24.968451
297,60.21247,24.654028
468,60.204148,24.895672
1072,60.170335,24.657369
488,60.18633,24.668763
442,60.120675,24.716986
941,60.212387,24.886231
1031,60.259152,24.836945
678,60.18264,24.957096
608,60.231068,24.984354
2208,60.238472,25.10924
612,60.196886,24.807326
1436,60.206951,24.926921
1198,60.201776,24.963515
472,60.178099,24.950118
954,60.224076,24.705422
1167,60.303794,24.907169
1542,60.203868,24.760625
966,60.228363,24.740852
448,60.174017,24.950159
1104,60.180513,24.951751
625,60.220846,24.810099
431,60.156316,24.910777
1103,60.180782,24.952596
1011,60.209923,25.077568
436,60.197965,24.925952
1804,60.31981,25.053379
1915,60.269958,24.852411
1523,60.265113,24.842697
464,60.235142,24.744165
1377,60.180246,25.049914
2253,60.203649,25.085472
2225,60.323806,25.056648
1821,60.184388,24.917558
1038,60.199366,24.93393
1055,60.186865,24.867306
1071,60.251697,24.720498
211,60.412658,25.071906
196,60.312959,24.885304
451,60.177696,24.922559
1238,60.18201,24.919984
914,60.202427,24.899466
284,60.187861,24.963266
622,60.223542,25.022124
1917,60.222042,24.844066
17,60.301983,24.842388
625,60.220842,24.810219
1104,60.178585,24.950083
1916,60.19917,24.946288
2231,60.297207,25.039855
6311,61.313651,23.754604
148,60.374973,25.267045
2251,60.238329,25.109049
1294,60.232597,24.604837
1039,60.154125,24.72869
436,60.197711,24.92679
415,60.391046,25.275424
192,60.353761,24.94818
1060,60.239944,24.927738
6326,60.534855,25.007787
2,60.196659,24.901298
6323,60.537536,25.002146
1408,60.160242,24.740834
1217,60.28969,25.121245
1078,60.19981,24.931743
605,60.217907,24.818682
468,60.204487,24.895698
1516,60.195191,24.902535
24,60.287282,25.143735
195,60.345715,24.838992
644,60.159429,24.737489
469,60.190414,24.914883
1086,60.210922,24.952558
2244,60.221815,25.081747
2205,60.274036,25.104142
1924,60.250302,24.947819
1401,60.170212,24.928816
1431,60.169659,24.612796
1821,60.184337,24.917619
2201,60.289791,24.966779
1055,60.186759,24.866615
2219,60.317299,24.966078
1050,60.180763,24.770748
470,60.17053,24.944732
444,60.193168,24.907585
461,60.187655,24.961191
444,60.193071,24.907927
1020,60.145388,24.567338
20,60.292,25.012865
475,60.403469,25.110061
1415,60.208703,24.967257
6321,60.176462,24.94071
1425,60.205541,24.88061
1166,60.221172,24.861666
1146,60.211807,24.887044
53,60.152268,24.880479
1012,60.233404,24.830878
21,60.328249,24.858021
21,60.328341,24.856763
1916,60.199319,24.946074
2231,60.297455,25.039989
245,60.278086,24.425635
1361,60.272336,24.992573
430,60.158057,24.912535
1832,60.179642,24.949827
1039,60.154212,24.728617
423,60.174055,24.952967
1394,60.212571,24.72706
937,60.293129,24.97154
1164,60.153596,24.64996
421,60.275017,24.749646
1926,60.168492,24.806175
74,60.165205,24.943671
139,60.433612,24.847213
1071,60.193174,25.028665
2253,60.203992,25.085369
644,60.159429,24.737486
272,60.201906,24.963744
933,60.225403,24.742052
1821,60.184464,24.917466
1026,60.218927,24.943793
1175,60.285777,24.532042
1008,60.229563,24.943756
1053,60.185722,24.863453
466,60.171433,24.935788
1437,60.220437,24.924319
1032,60.210143,24.719192
1096,60.156087,24.631775
615,60.182702,24.832443
1049,60.19145,24.733503
1238,60.18222,24.919784
1006,60.19493,24.76783
63,60.232083,25.011021
1033,60.183894,24.744752
2404,60.255097,24.952606
1907,60.223634,24.788585
1056,60.202337,24.921554
1127,60.268473,24.836452
1268,60.237285,24.877363
2220,60.222655,25.112753
1005,60.204524,25.049884
160,60.256086,25.392884
1013,60.160941,24.695109
629,60.241014,24.742512
1162,60.192302,24.8783
1201,60.177716,24.951792
1364,60.148794,25.040828
293,60.137574,24.447476
935,60.191163,24.954398
1428,60.208054,24.90141
6316,60.535683,25.006124
1034,60.205238,24.755905
97,60.2082,24.892844
1188,60.179459,24.949855
403,60.252713,25.07417
1148,60.189377,24.954476
1056,60.20436,24.660579
1060,60.18152,24.938126
663,60.165509,24.614473
1288,60.168717,25.021577
1134,60.198356,24.947589
248,60.410752,25.076786
2208,60.238493,25.109321
665,60.17375,24.94956
1269,60.191226,24.906661
2216,60.237163,25.103448
931,60.197836,24.931642
974,60.217621,24.710049
1510,60.224925,24.849987
1096,60.156481,24.631963
457,60.282335,24.835594
1167,60.303764,24.907349
1064,60.209528,24.717476
1913,60.175636,24.922185
1238,60.181742,24.920266
63,60.232131,25.011092
1101,60.194169,25.052597
105,60.183544,24.95284
405,60.166128,24.928964
826,60.398939,25.023402
2231,60.297289,25.0399
1069,60.280673,24.784209
458,60.197948,24.87718
1122,60.349656,25.077192
1385,60.183752,25.057083
6303,60.224145,24.957965
469,60.400483,25.108172
664,60.236222,24.808917
1412,60.193079,24.882956
982,60.16117,24.87342
6326,60.53561,25.006239
960,60.20891,24.946359
403,60.166506,24.965614
1825,60.229159,24.905748
6315,60.581888,25.216832
623,60.219583,24.863593
469,60.190569,24.914476
1116,60.215877,24.973442
1381,60.183559,25.050273
2242,60.213526,25.083366
612,60.19655,24.807214
1344,60.251553,25.008183
25,60.269758,24.755989
1837,60.236536,24.946739
473,60.428521,25.100732
457,60.282133,24.835711
1802,60.181274,24.927786
1802,60.181374,24.927733
2415,60.236951,25.117595
2227,60.321284,25.087587
1029,60.170658,24.697171
2209,60.29826,25.051291
209,60.178414,24.22467
434,60.187452,24.948466
1092,60.273358,24.96988
968,60.236595,24.888612
21,60.328377,24.856625
1016,60.241199,25.108003
1009,60.238705,24.707504
1005,60.204634,25.049579
1212,60.198275,24.710711
1282,60.203941,24.881319
1064,60.174226,24.949749
1838,60.289092,25.003957
1235,60.191639,24.910305
1136,60.221306,24.665754
1115,60.316306,25.003858
456,60.169819,24.938664
1435,60.231964,25.055916
1188,60.179245,24.949877
403,60.252992,25.076964
1157,60.153897,24.662147
121,60.178018,24.929272
954,60.173243,24.729384
954,60.173076,24.728907
2403,60.254448,24.95396
2208,60.238335,25.108801
1175,60.285982,24.532452
211,60.412887,25.071307
1539,60.26329,24.870047
474,60.410705,25.165203
427,60.243337,24.774186
457,60.282458,24.835508
463,60.190547,24.94567
1387,60.193932,25.050489
693,60.351339,25.267982
1166,60.221113,24.861628
1345,60.228721,25.012066
962,60.209388,24.659444
1005,60.204515,25.049968
1365,60.192627,25.038341
1059,60.219658,24.88927
627,60.221537,24.799498
1113,60.186244,24.920814
688,60.187138,24.587227
602,60.213798,24.810348
604,60.214663,24.886591
1507,60.213496,25.084059
24,60.287545,25.143874
1169,60.208261,24.897769
67,60.251926,25.007162
1044,60.21947,24.944938
1090,60.161128,24.709431
16,60.240749,24.997892
1211,60.282576,25.119904
673,60.548924,24.966716
667,60.186941,24.98076
1902,60.264344,24.842858
1374,60.184584,25.047015
1505,60.211693,24.91609
470,60.170565,24.944705
1049,60.190988,24.733849
1151,60.229365,24.776028
1144,60.227587,24.872696
115,60.198231,24.936073
115,60.198256,24.936315
1401,60.181554,24.948567
968,60.23662,24.888594
278,60.132239,24.663754
1406,60.183619,24.943254
1093,60.232458,24.944008
245,60.277463,24.424188
1282,60.203485,24.881533
293,60.137602,24.44737
6303,60.225462,24.961061
1002,60.191693,25.021308
404,60.190266,24.950722
966,60.223033,25.080009
1034,60.205232,24.755798
1193,60.198754,24.961586
1825,60.228923,24.905985
104,60.195088,24.945402
1056,60.204524,24.661387
1044,60.219575,24.945163
974,60.217972,24.710326
2246,60.218916,25.102004
1388,60.188994,25.028428
1415,60.208553,24.967057
2227,60.321223,25.087799
1062,60.203092,24.645789
448,60.173799,24.949806
1092,60.273441,24.969925
1914,60.191206,24.910579
1232,60.171152,24.927466
456,60.219672,24.807809
1268,60.23746,24.877162
1069,60.280231,24.782701
5,60.269823,24.850123
1399,60.202259,24.668943
447,60.190774,24.948983
1005,60.204544,25.049808
442,60.191078,24.911864
455,60.213554,24.811445
1064,60.174419,24.95014
627,60.230344,24.918128
1248,60.203919,24.86929
465,60.198082,24.93439
1835,60.316958,24.966735
1035,60.265527,25.03174
472,60.331267,25.063674
644,60.159429,24.73748
2225,60.323819,25.056511
1821,60.18443,24.917507
1031,60.259222,24.838255
1274,60.23337,24.890956
1505,60.212117,24.916004
261,60.206846,24.661404
1030,60.204203,24.877538
1167,60.303706,24.907704
1815,60.190115,24.963724
475,60.403617,25.110113
2405,60.262153,24.886676
1405,60.209126,24.659594
628,60.200849,24.689762
1166,60.220681,24.861383
63,60.232106,25.011057
1604,60.351726,25.066953
256,60.16658,24.616103
1099,60.267381,25.014672
1011,60.209899,25.077395
1128,60.181428,24.927454
2258,60.237727,25.087858
1277,60.238618,24.846407
989,60.412655,25.096045
2222,60.33342,25.013002
16,60.274461,24.854986
1002,60.191685,25.021293
1060,60.239638,24.927868
627,60.229635,24.915527
1362,60.275353,25.035744
1156,60.197203,24.928632
1348,60.194379,25.030959
1034,60.153095,24.701138
476,60.227289,25.121432
421,60.275508,24.749913
666,60.153985,24.746369
418,60.170478,24.945305
1193,60.198496,24.961571
1021,60.172835,24.939639
605,60.21833,24.818223
1825,60.229246,24.905654
605,60.218399,24.818149
1242,60.164632,24.932884
2253,60.203685,25.085456
1068,60.240459,24.850724
1381,60.183558,25.050219
403,60.252802,25.075261
442,60.120767,24.716969
1022,60.297523,25.126582
1197,60.223982,25.021369
1420,60.241281,24.884036
636,60.154657,24.745599
432,60.203207,24.967268
1079,60.211398,24.953074
40,60.23443,24.89022
1075,60.265694,25.097419
930,60.204214,24.918004
1822,60.28646,24.957854
1822,60.286733,24.957759
256,60.166331,24.615845
1345,60.229095,25.011564
434,60.187459,24.94847
1033,60.184022,24.744776
1012,60.233816,24.830437
1264,60.257071,24.872063
289,60.230786,24.94376
2404,60.255077,24.952682
1208,60.240139,24.873742
1208,60.240303,24.873926
1008,60.226773,24.902672
1084,60.195556,24.955041
2420,60.336832,25.131355
2223,60.203356,24.964997
160,60.256051,25.392889
1364,60.148995,25.040929
453,60.188913,24.978279
980,60.151496,24.638822
1080,60.232584,24.978396
1216,60.207577,24.968159
467,60.299037,25.033808
281,60.17005,24.595671
1147,60.181543,24.927613
1354,60.187829,25.041574
1095,60.158563,24.732934
957,60.216941,24.899782
1046,60.220928,24.808619
1377,60.180724,25.049538
1012,60.177484,24.777031
1070,60.216246,24.754437
1080,60.351708,25.079076
191,60.187192,24.86951
1060,60.181091,24.938288
1197,60.224053,25.021474
1401,60.170329,24.928605
1098,60.256045,24.950784
963,60.262729,25.210569
1293,60.29393,24.741116
1539,60.263218,24.870414
942,60.242084,24.926292
1016,60.194618,24.614529
1200,60.18388,24.959221
1542,60.203991,24.760229
2425,60.296016,25.039166
1064,60.209756,24.718104
1050,60.221427,24.666033
1144,60.227636,24.872613
1032,60.156888,24.726892
1907,60.223638,24.788417
2404,60.255113,24.952543
2404,60.255132,24.952464
5,60.248651,24.926777
1232,60.171085,24.927577
2427,60.268736,24.794986
1039,60.15404,24.728763
1016,60.240051,25.107162
1915,60.269934,24.852097
1067,60.250956,25.011039
1509,60.241588,25.02724
1248,60.203784,24.869968
946,60.162115,24.718894
1832,60.179514,24.949846
6326,60.536865,25.003639
1094,60.179352,24.94986
1070,60.216255,24.754437
2252,60.236095,25.085209
1417,60.23396,24.890698
60,60.204923,24.966726
964,60.19373,25.032612
248,60.410689,25.076911
236,60.379726,24.988095
1053,60.185456,24.862718
1420,60.241168,24.883757
25,60.2698,24.756115
2216,60.237304,25.104584
96,60.156691,24.911405
471,60.165945,24.921188
1020,60.166377,24.73658
405,60.191931,25.021905
76,60.186489,24.947085
1542,60.204076,24.759988
451,60.177256,24.922428
1111,60.195207,24.9014
1227,60.247944,24.893624
1065,60.178786,24.939898
1068,60.20319,24.929854
1032,60.156728,24.726623
1027,60.093395,24.401874
1032,60.156947,24.727065
1158,60.197804,24.935203
192,60.353886,24.948382
989,60.412465,25.096059
8,60.189664,24.608609
1553,60.168696,24.782505
2,60.196632,24.901303
1006,60.203011,24.94507
1012,60.177482,24.776688
1188,60.179803,24.949842
1417,60.234049,24.890616
67,60.251924,25.00716
1114,60.192626,24.908888
463,60.235347,24.71511
1050,60.180646,24.938457
1026,60.218456,24.942875
1031,60.25921,24.837809
1026,60.219346,24.94464
283,60.196013,24.953953
678,60.182513,24.956828
1108,60.197626,24.901198
992,60.355486,25.000624
1200,60.183609,24.958886
959,60.209887,25.037149
1542,60.203929,24.760417
693,60.35099,25.267563
1075,60.26594,25.09775
63,60.232132,25.011095
831,60.403877,24.993774
115,60.198217,24.935955
1419,60.220813,24.93313
912,60.233921,25.045756
58,60.152414,24.885447
434,60.135997,24.672409
986,60.240542,24.927607
430,60.167251,24.736091
423,60.174072,24.952917
1301,60.294835,25.107963
1814,60.180206,24.951876
1052,60.252213,24.897137
244,60.085085,24.40669
937,60.293052,24.971493
453,60.189014,24.97831
1222,60.289779,24.946683
1222,60.289779,24.946838
1918,60.177087,24.810885
290,60.180674,24.952284
604,60.214446,24.8862
1540,60.183289,24.794833
2253,60.203909,25.08535
1074,60.179389,24.922598
436,60.154856,24.645393
1187,60.230285,25.009598
442,60.121043,24.716835
191,60.187218,24.869702
1056,60.204459,24.661055
65,60.261656,25.025456
1211,60.273527,24.711989
1026,60.219146,24.944232
945,60.173922,24.727708
1098,60.256179,24.951253
2201,60.289792,24.967083
2416,60.250637,25.009087
1505,60.211923,24.915903
2204,60.291432,24.95264
426,60.170297,24.941061
2428,60.212695,24.94391
1109,60.19303,25.027583
966,60.228317,24.740855
1425,60.205426,24.880643
1075,60.265995,25.097827
971,60.221852,24.964083
1822,60.286376,24.95777
2422,60.325187,25.057223
1027,60.092954,24.400869
1332,60.329493,25.06177
1176,60.296556,24.884803
1092,60.273616,24.97002
1264,60.256439,24.872035
1438,60.191354,24.775976
2231,60.296784,25.039591
9,60.247267,25.033538
961,60.214177,24.885498
14,60.259383,25.064701
937,60.292526,24.970699
1053,60.18775,24.667138
293,60.137621,24.447291
1067,60.250956,25.011038
1523,60.266063,24.842383
1248,60.203945,24.869171
452,60.26635,24.801684
1006,60.203035,24.945072
1812,60.282794,24.973993
1136,60.221133,24.665324
226,60.217992,24.965735
290,60.181097,24.953446
1349,60.168586,25.046203
1077,60.182207,24.928976
139,60.433459,24.848321
1208,60.220779,24.981269
1086,60.210923,24.952562
1340,60.175306,24.806566
1070,60.216245,24.754438
1068,60.220649,24.927519
472,60.178014,24.950078
1030,60.204405,24.878707
76,60.186498,24.947179
2239,60.217285,25.060512
1050,60.221443,24.666076
1007,60.277717,24.868489
1604,60.352402,25.066878
1390,60.232001,25.010903
53,60.152359,24.88044
91,60.157908,24.935275
1419,60.220865,24.932436
1503,60.191317,24.912487
1033,60.184166,24.744572
1916,60.199098,24.946394
1261,60.160996,24.941661
490,60.135024,24.669331
2231,60.297046,25.039765
976,60.174438,24.729845
68,60.232183,25.011554
1107,60.217041,24.978826
442,60.191075,24.911802
1,60.221104,24.945754
14,60.259299,25.064636
1346,60.170339,25.049105
1364,60.149064,25.040959
681,60.223799,24.950299
1509,60.24167,25.026431
1414,60.225523,24.895385
1156,60.197195,24.928635
1526,60.322794,25.040556
1424,60.215781,24.967748
427,60.182244,24.956406
467,60.298737,25.033979
421,60.275188,24.749739
464,60.234936,24.744318
455,60.160132,24.921366
1034,60.205318,24.756546
1242,60.164675,24.932826
967,60.213762,24.958365
1068,60.240588,24.850518
960,60.185255,24.91557
1400,60.185559,24.916182
442,60.120235,24.716656
930,60.161933,24.6596
2237,60.341462,25.105577
1288,60.168714,25.021702
1302,60.301489,25.116156
2208,60.23839,25.108947
437,60.198717,24.968838
1802,60.181067,24.927899
2405,60.262633,24.885922
966,60.2282,24.740835
1012,60.202947,24.645141
1101,60.194373,25.053206
1390,60.231875,25.010728
2422,60.325425,25.05743
1092,60.273121,24.969732
2407,60.228766,25.066287
665,60.191784,24.605577
1019,60.271874,24.852995
470,60.35384,25.054951
17,60.32462,25.025513
1222,60.289777,24.947638
258,60.190131,24.607941
1145,60.223372,24.687598
1155,60.148491,24.662832
481,60.223589,24.810281
481,60.223445,24.810303
417,60.1925,24.960849
1522,60.314726,25.034418
1522,60.314824,25.034674
1421,60.243484,24.83135
104,60.195223,24.945123
1148,60.189391,24.954275
1056,60.204388,24.660705
409,60.170402,24.941671
412,60.198499,24.937565
1211,60.27295,24.711104
6078,60.976226,25.658163
1090,60.160838,24.706955
696,60.285111,24.74356
1271,60.18414,24.917869
178,60.320866,24.875225
1837,60.237137,24.947119
691,60.261666,25.237305
2204,60.291682,24.952641
457,60.282269,24.835635
1020,60.166458,24.736574
76,60.186497,24.947179
1096,60.156135,24.631786
1166,60.220761,24.861415
411,60.191263,24.964593
256,60.166454,24.615983
1410,60.28777,25.073457
912,60.23415,25.045232
274,60.170802,24.943341
2432,60.283134,24.971942
611,60.226015,25.009019
1554,60.162981,24.66473
935,60.152479,24.695534
623,60.231088,24.813784
1501,60.190876,24.796888
422,60.275206,24.716813
422,60.275202,24.716835
627,60.229578,24.915251
1113,60.186042,24.921099
960,60.208937,24.946488
1021,60.172965,24.939627
468,60.204376,24.895677
1205,60.188087,24.963198
104,60.195273,24.945019
121,60.178091,24.929256
673,60.547977,24.9675
2242,60.213529,25.083362
609,60.177179,24.830785
927,60.203017,24.966831
999,60.216912,24.710448
1008,60.228787,24.943801
1008,60.229393,24.943754
1374,60.184891,25.046564
1270,60.178619,24.922726
1065,60.186639,24.920362
2260,60.212289,25.082062
1815,60.190748,24.962856
1075,60.26605,25.097904
1062,60.202905,24.644812
63,60.232017,25.010917
1828,60.286388,24.957537
1406,60.183734,24.942956
2427,60.268748,24.794999
1930,60.20194,24.761502
15,60.282704,24.762298
1930,60.201707,24.761653
1018,60.21054,24.888054
422,60.275207,24.716782
1023,60.29226,25.044757
432,60.152896,24.467455
1412,60.193525,24.883429
226,60.21757,24.964895
1421,60.243243,24.831284
1116,60.216189,24.973772
1018,60.160081,24.737514
75,60.19726,24.960816
1026,60.218578,24.943111
678,60.18278,24.957361
1044,60.219943,24.945996
1108,60.197751,24.901171
612,60.197387,24.807576
2219,60.317287,24.965997
1374,60.184687,25.046873
2232,60.281516,25.120768
466,60.171345,24.935861
446,60.195843,24.929013
2260,60.212436,25.082231
405,60.19198,25.022029
694,60.210169,25.077168
694,60.210157,25.077264
1009,60.19104,24.912557
262,60.152377,24.635614
1096,60.156034,24.631764
966,60.228141,24.740824
966,60.22839,24.740852
939,60.251296,24.849619
1820,60.19581,24.95448
115,60.198201,24.935842
1104,60.17863,24.950078
934,60.16706,24.927394
1176,60.296549,24.884954
5,60.248538,24.925801
245,60.277706,24.424796
71,60.17219,24.923597
1016,60.240277,25.107316
111,60.196628,24.961151
469,60.400467,25.108346
1553,60.168689,24.782129
1053,60.187797,24.667085
1023,60.292398,25.044821
969,60.228868,24.894848
688,60.187083,24.587317
1159,60.192498,24.87927
1058,60.242069,24.993208
1159,60.192427,24.880369
1214,60.209384,24.968404
1022,60.174063,24.939521
1377,60.180375,25.049826
456,60.16969,24.93886
1018,60.159821,24.737625
218,60.219308,24.810351
2225,60.32381,25.056601
1382,60.188801,25.037285
236,60.37991,24.987005
432,60.203252,24.967372
1050,60.180899,24.770583
25,60.269757,24.755989
619,60.224934,24.89827
694,60.210161,25.077216
1109,60.192935,25.026851
1227,60.248151,24.893606
1006,60.194758,24.768205
1068,60.203287,24.929692
489,60.198922,24.655088
1208,60.240352,24.873997
2412,60.211208,25.135359
676,60.352675,25.0643
2243,60.224018,25.115052
1277,60.238693,24.846376
681,60.224102,24.950939
2421,60.29884,25.040916
1412,60.193227,24.883107
1049,60.186883,24.743089
1053,60.266,25.031992
1235,60.191565,24.910358
1072,60.170256,24.657114
1070,60.216254,24.754402
673,60.548329,24.967115
267,60.203171,24.65216
1133,60.187018,24.97904
211,60.412734,25.071705
1397,60.219047,24.811883
1340,60.195337,25.032454
249,60.298619,24.987317
679,60.263411,25.069281
466,60.171244,24.935959
1379,60.218475,25.043581
1030,60.311037,25.053243
1030,60.310515,25.052995
1538,60.174948,24.804267
1805,60.205732,24.899223
628,60.201346,24.690852
45,60.210204,25.076982
1176,60.296572,24.884652
13,60.161154,24.890547
1001,60.204118,24.65925
1028,60.162726,24.675846
1406,60.183814,24.942747
1360,60.14861,25.040729
430,60.167411,24.735935
1011,60.209889,25.077348
1385,60.183704,25.057096
2223,60.203214,24.964879
1067,60.250958,25.011034
432,60.152752,24.466246
421,60.274928,24.74961
1095,60.293484,25.043882
617,60.199193,24.809798
1094,60.179437,24.94985
1071,60.193211,25.028879
1072,60.170234,24.657031
59,60.168585,24.929686
603,60.208889,25.062033
1010,60.35229,25.136273
1381,60.183557,25.050247
1080,60.351917,25.079202
409,60.170407,24.941713
2237,60.34125,25.105579
1059,60.277552,25.084227
927,60.202973,24.966212
1356,60.169129,25.017581
178,60.321452,24.875138
1053,60.185942,24.864009
472,60.178041,24.950134
427,60.243276,24.774163
2238,60.352657,25.080351
1388,60.189036,25.027994
276,60.188109,24.586752
475,60.403543,25.110087
1096,60.156397,24.631939
1415,60.208763,24.967326
53,60.152307,24.880463
1044,60.281229,24.441301
1828,60.286469,24.957491
1176,60.297029,24.883941
58,60.151695,24.88572
1830,60.200037,24.945659
1009,60.238787,24.707348
1833,60.200898,25.123565
1201,60.17743,24.951819
422,60.275198,24.716856
2247,60.209435,25.075455
1145,60.223391,24.687832
476,60.227016,25.120875
1132,60.279077,24.872624
1095,60.158458,24.732444
1136,60.221325,24.665803
1090,60.190767,24.964488
472,60.331477,25.063752
30,60.302582,24.955422
1018,60.159782,24.737668
1381,60.183557,25.050184
1381,60.183622,25.050448
933,60.240039,24.844318
963,60.262168,25.210475
1436,60.207144,24.925345
1071,60.252046,24.721162
1082,60.285212,24.830343
474,60.41088,25.165884
942,60.241791,24.926504
473,60.428531,25.101124
261,60.206718,24.661496
1079,60.21163,24.953665
1079,60.211563,24.953511
446,60.196011,24.928954
463,60.19057,24.945608
959,60.210097,25.036855
464,60.170347,24.940488
1079,60.202571,24.930828
1146,60.211644,24.887209
448,60.173875,24.949915
209,60.178404,24.226739
1345,60.228967,25.011741
1820,60.195751,24.954638
1003,60.185149,24.579357
1907,60.223654,24.787727
949,60.168395,24.642622
2412,60.211049,25.135427
12,60.263939,24.805425
2420,60.336659,25.13139
15,60.283098,24.762197
415,60.391303,25.275163
102,60.208614,24.945324
1833,60.200802,25.123193
1393,60.186774,24.914684
664,60.236342,24.808726
1553,60.168681,24.781752
1433,60.196129,24.973166
1354,60.187456,25.041929
418,60.170368,24.945294
1046,60.22097,24.80856
2206,60.264493,25.096014
2225,60.323817,25.056536
1302,60.301727,25.116621
178,60.321292,24.875221
1510,60.224982,24.852061
679,60.263589,25.069579
1510,60.224998,24.851104
461,60.187653,24.961186
1020,60.166039,24.736581
1020,60.14467,24.564747
1020,60.166211,24.736583
1919,60.252898,24.883598
196,60.313504,24.883913
1150,60.20569,24.656989
1227,60.248112,24.89362
259,60.157802,24.613331
971,60.221704,24.963875
1533,60.323665,25.03923
1807,60.286542,24.958178
1261,60.160965,24.941711
12,60.264133,24.805588
1057,60.272004,24.852904
1013,60.161087,24.695498
935,60.152266,24.695109
1365,60.192563,25.038542
1046,60.250478,25.010075
6308,60.225415,24.960825
2421,60.298943,25.04099
1001,60.19953,25.041223
452,60.266411,24.801995
688,60.187309,24.587003
1603,60.344178,25.098009
948,60.174258,24.796812
1040,60.258668,24.83444
418,60.170504,24.945311
1090,60.190579,24.964472
920,60.197366,24.884757
918,60.183704,24.786886
67,60.251962,25.007088
67,60.251941,25.007129
266,60.213786,24.653025
267,60.203184,24.652144
1106,60.254343,24.816038
609,60.17718,24.830776
832,60.178229,24.951063
1397,60.219037,24.811651
1191,60.231538,25.001597
96,60.156564,24.911196
69,60.280571,25.028393
1096,60.156619,24.631973
694,60.210156,25.07731
694,60.21016,25.077366
1913,60.175721,24.922212
1238,60.181938,24.920056
2415,60.236952,25.117667
1606,60.325276,25.064726
1065,60.179467,24.939618
